id,productid,quantity,price,transaction_price,outbidstate,createtime
1990227109589868546,1820711111772930050,800,343,,1,17/11/2025 09:14:56
1990227583885959170,1820711429252382722,800,10,,1,17/11/2025 09:16:49
1990239996496633857,1861246218268860418,4000,314,,1,17/11/2025 10:06:07
1990248810646134785,1887410778444939265,6000,262,,1,17/11/2025 10:41:08
1990249176414609409,1957680557185077249,2000,185,,1,17/11/2025 10:42:35
1990249501175373826,1957680803613020161,1000,101,,1,17/11/2025 10:43:54
1990249758114242562,1716283930075017218,10000,754,798.0,0,17/11/2025 10:44:55
1990253104904593409,1896748202077802498,3000,111,140.0,0,17/11/2025 10:58:13
1990262370809995266,1896747805397307394,1000,2,2.0,0,17/11/2025 11:35:03
1990273665730928642,1957680557185077249,2000,165,236.0,0,17/11/2025 12:19:55
1990275436708683777,1957680803613020161,1000,81,,1,17/11/2025 12:26:58
1990299511602601986,1820711111772930050,800,323,,1,17/11/2025 14:02:38
1990299903598059522,1820711429252382722,800,2,,1,17/11/2025 14:04:11
1990302185702088705,1957680803613020161,1000,61,61.0,0,17/11/2025 14:13:15
1990319552834363393,1820711111772930050,800,303,,1,17/11/2025 15:22:16
1990334083581140993,1820711111772930050,800,283,,1,17/11/2025 16:20:00
1990343364128858114,1820711111772930050,800,263,264.0,0,17/11/2025 16:56:53
1990584118319333378,1932632226344005633,15000,6,6.0,0,18/11/2025 08:53:33
1990598071934074881,1861246218268860418,4000,299,331.0,0,18/11/2025 09:48:59
1990944468273295362,1725353550845112321,20000,457,,1,19/11/2025 08:45:28
1990952562659258369,1887410778444939265,6000,252,273.0,0,19/11/2025 09:17:36
1990966991761272833,1725353550845112321,20000,437,,1,19/11/2025 10:14:58
1990976502941184002,1725353550845112321,20000,417,425.0,0,19/11/2025 10:52:46
1991034174382108673,1957680557185077249,1000,236,,1,19/11/2025 14:41:53
1991035060986671105,1957680803613020161,1500,80,,1,19/11/2025 14:45:25
1991049697937420290,1957680557185077249,1000,216,,1,19/11/2025 15:43:34
1991054562625417218,1957680803613020161,1500,60,,1,19/11/2025 16:02:54
1991060900273287169,1957680557185077249,1000,196,,1,19/11/2025 16:28:05
1991067337292607489,1957680803613020161,1500,40,74.0,0,19/11/2025 16:53:40
1991074139845521409,1957680557185077249,1000,176,176.0,0,19/11/2025 17:20:42
1991291139062583298,1887410778444939265,6000,273,,1,20/11/2025 07:42:59
1991305639752978434,1655436434881122305,14000,1118,,1,20/11/2025 08:40:36
1991315671072722946,1749708581027266561,20000,423,,1,20/11/2025 09:20:27
1991316169385398274,1724003476613427201,30000,269,,1,20/11/2025 09:22:26
1991317021365981185,1861246218268860418,3000,331,,1,20/11/2025 09:25:49
1991330240704892929,1749708581027266561,20000,403,423.0,0,20/11/2025 10:18:21
1991336476267597825,1724003476613427201,30000,249,283.0,0,20/11/2025 10:43:07
1991344397760155650,1655436434881122305,14000,1068,,1,20/11/2025 11:14:36
1991389637984473090,1655436434881122305,14000,1018,1084.0,0,20/11/2025 14:14:22
1991390745196843010,1791687094248448001,3000,1405,,1,20/11/2025 14:18:46
1991407759625900034,1791687094248448001,3000,1355,,1,20/11/2025 15:26:22
1991422792401506305,1791687094248448001,3000,1305,,1,20/11/2025 16:26:07
1991674105337049089,1957681016184541185,2000,822,,1,21/11/2025 09:04:44
1991676381120262146,1887410778444939265,6000,263,,1,21/11/2025 09:13:47
1991680991780237314,1791687094248448001,3000,1255,1300.0,0,21/11/2025 09:32:06
1991683779834769410,1861246218268860418,3000,316,,1,21/11/2025 09:43:11
1991688933682278402,1887410778444939265,6000,253,,1,21/11/2025 10:03:40
1991695126987370498,1957681016184541185,2000,782,782.0,0,21/11/2025 10:28:16
1991698942168231938,1861246218268860418,3000,301,,1,21/11/2025 10:43:26
1991702246864547842,1887410778444939265,6000,243,263.0,0,21/11/2025 10:56:34
1991720577428451329,1861246218268860418,3000,286,,1,21/11/2025 12:09:25
1991743673652834306,1892854125208829953,3000,1415,,1,21/11/2025 13:41:11
1991751516921622530,1861246218268860418,3000,271,343.0,0,21/11/2025 14:12:21
1991758960636817409,1892854125208829953,3000,1365,,1,21/11/2025 14:41:55
1991769222261600258,1892854125208829953,3000,1315,,1,21/11/2025 15:22:42
1991781768792207362,1892854125208829953,3000,1265,1275.0,0,21/11/2025 16:12:33
1991788427228835841,1957681103329595393,1500,310,,1,21/11/2025 16:39:01
1991789738120802306,1957681264894185473,1000,101,,1,21/11/2025 16:44:13
1991797791398391810,1957681103329595393,1500,290,,1,21/11/2025 17:16:13
1991807291840884737,1957681264894185473,1000,81,,1,21/11/2025 17:53:58
1991815203837538306,1957681103329595393,1500,270,,1,21/11/2025 18:25:25
1991818720383954945,1957681264894185473,1000,61,70.0,0,21/11/2025 18:39:23
1991824222711017474,1957681103329595393,1500,250,,1,21/11/2025 19:01:15
1991835227444834305,1957681103329595393,1500,230,,1,21/11/2025 19:44:59
1991841776556929026,1957681103329595393,1500,210,280.0,0,21/11/2025 20:11:00
1992068188370964481,1861246218268860418,2000,473,,1,22/11/2025 11:10:42
1992161392197963778,1985603218833715202,2000,1650,,1,22/11/2025 17:21:03
1992161814048477186,1985603218833715202,2000,1600,,1,22/11/2025 17:22:44
1992759396516835329,1724003476613427201,30000,283,283.0,0,24/11/2025 08:57:18
1992765218802184194,1896748202077802498,5000,149,,1,24/11/2025 09:20:26
1992765706591350786,1896747805397307394,1500,60,,1,24/11/2025 09:22:22
1992766277591314434,1820711111772930050,300,330,,1,24/11/2025 09:24:39
1992766796883898369,1820711429252382722,800,13,,1,24/11/2025 09:26:43
1992790597617135617,1887410778444939265,6000,263,,1,24/11/2025 11:01:17
1992794445182218241,1820711111772930050,300,310,,1,24/11/2025 11:16:35
1992795108595281921,1861246218268860418,4000,343,,1,24/11/2025 11:19:13
1992795298182017025,1985603218833715202,2000,1550,1570.0,0,24/11/2025 11:19:58
1992811683448696834,1896748202077802498,5000,129,,1,24/11/2025 12:25:04
1992812097678159873,1896747805397307394,1500,40,,1,24/11/2025 12:26:43
1992829495894421505,1820711429252382722,800,3,,1,24/11/2025 13:35:51
1992833292737785857,1896748202077802498,5000,109,109.0,0,24/11/2025 13:50:56
1992839846421671938,1861246218268860418,2000,453,,1,24/11/2025 14:16:59
1992841868311080962,1896747805397307394,1500,30,,1,24/11/2025 14:25:01
1992852348039671809,1861246218268860418,2000,433,,1,24/11/2025 15:06:40
1992854440129146881,1820711429252382722,800,2,,1,24/11/2025 15:14:58
1992857878707646465,1820711111772930050,300,290,,1,24/11/2025 15:28:38
1992867550118359041,1861246218268860418,2000,413,,1,24/11/2025 16:07:04
1992869198651797505,1896747805397307394,1500,20,,1,24/11/2025 16:13:37
1992876331753615362,1820711111772930050,300,270,321.0,0,24/11/2025 16:41:58
1992881312288288769,1861246218268860418,2000,393,465.0,0,24/11/2025 17:01:45
1992886881036349441,1896747805397307394,1500,10,,1,24/11/2025 17:23:53
1992894543618715650,1743193056012972034,3500,76,,1,24/11/2025 17:54:20
1992894952781459458,1896747805397307394,1500,2,2.0,0,24/11/2025 17:55:57
1992895057660030977,1743193301971152898,1300,93,,1,24/11/2025 17:56:23
1992895595218808833,1746819081523531777,1000,1235,,1,24/11/2025 17:58:31
1993125385020399618,1743193056012972034,3500,56,,1,25/11/2025 09:11:37
1993127516540526593,1887410778444939265,6000,253,260.0,0,25/11/2025 09:20:05
1993133254121906178,1743193301971152898,1300,73,,1,25/11/2025 09:42:53
1993133394157133825,1861246218268860418,4000,328,,1,25/11/2025 09:43:26
1993141081141960706,1746819081523531777,1000,1185,1185.0,0,25/11/2025 10:13:59
1993145947381850113,1861246218268860418,4000,313,,1,25/11/2025 10:33:19
1993152309042110465,1743193056012972034,3500,36,52.0,0,25/11/2025 10:58:36
1993155826859401217,1743193301971152898,1300,53,,1,25/11/2025 11:12:35
1993167804063571970,1861246218268860418,4000,298,,1,25/11/2025 12:00:10
